131,"9:23 AM · Jan 28, 2020",unverified,Edwin Chen,1.22E+18,"“There was just one problem. The video wasn’t set in Wuhan at all, where bat isn’t a delicacy. It wasn’t even from China. Instead it showed Wang Mengyun, the host of an online travel show, eating a dish in Palau, a Pacific island nation.”"
132,"9:55 AM · Jan 28, 2020",unverified,WAY2GO AMERICA,1.22E+18,"#Monday #Report #SARS2 Has a long incubation period! A carrier can have the virus 14 weeks before showing ANY symptoms! CDC screens passengers from #Wuhan, releasing them into U.S! Flights NOT Being Rerouted Even As #coronavirus Plagues the World! | Time https://time.com/5769488/coronavirus-airport-screening/ …"
133,"7:20 AM · Jan 28, 2020",unverified,Zachary Petrizzo,1.22E+18,BREAKING NEWS (SOURCES): A top admin official at George Mason University is telling me at this hour that one student from #Wuhan who has a possible case of #coronavirus is refusing to see a doctor…
134,"9:37 AM · Jan 28, 2020",unverified,EllieUrban,1.22E+18,"""Wuhan Coronavirus Infections Could Be 30 Times Higher Than Official Total, Hong Kong Researchers Warn"" READ IN FULL: https://time.com/5772254/wuhan-coronavirus-infections-higher/ …"
135,"4:02 AM · Jan 27, 2020",unverified,Xinyan Yu,1.22E+18,"People’s anger towards Wuhan and Hubei officials is through the roof. These three, wearing their masks in the wrong way or not wearing one at all, claimed shortage of medical resources has been alleviated in Wuhan. So many hospitals are seeking help. Are they blind?"
136,"10:45 PM · Jan 27, 2020",unverified,Nature News & Comment,1.22E+18,"We spoke to three researchers about what it’s like to be inside Wuhan right now — and talked to one who is trying to get back in. https://go.nature.com/37xAMkf"
137,"9:31 AM · Jan 28, 2020",unverified,Harits Asyraf Hasnan,1.22E+18,"#Latest #Wuhan Novel #Coronavirus Death: 106 Positive cases: 4428 Suspected: 5794 Cured: 60 *As of 2020-01-28 09:17 (Beijing Time) Source: NHC @501Awani"
138,"9:57 AM · Jan 28, 2020",unverified,David Li,1.22E+18,Breaking News #Wuhan #Coronavirus update 28/01/2020: The amount of people infected jumped from 2000 to almost 4500 people and over 100 death. I have no words. Stay safe everyone to all my family and friends in #China. https://news.sina.cn/zt_d/yiqing0121/?wm=3049_0016&from=qudao&sendweibouid=1618051664 …
139,"11:08 AM · Jan 27, 2020",unverified,Hong Kong - Be Water,1.22E+18,"Officials visiting hospitals with N95 masks and doctors in flimsy regular surgical masks. And no gloves."
140,"2:34 AM · Jan 28, 2020",unverified,4 Laura Loomer “The Antidote to The Squad”,1.22E+18,"5 Million People Left Wuhan, China Before Travel Restrictions Imposed https://juliereichwein.info/5-million-people-left-wuhan-china-before-travel-restrictions-imposed/ …"
141,"9:57 AM · Jan 28, 2020",unverified,Pat Novak,1.22E+18,"2020 is the year of the Rat. A creature best known for carrying the plague, killing almost 200 million people during the medieval age. Now 2020 starts off with another plague-like virus, the Wuhan Coronavirus. "
142,"11:33 AM · Jan 27, 2020",unverified,The Spectator Index,1.22E+18,"BREAKING: 5 million people left Wuhan, the epicentre of the coronavirus outbreak, before the lockdown went into effect."
143,"9:21 AM · Jan 28, 2020",unverified,Tom Rogan,1.22E+18,"Bill Gertz reporting is correct, China was using Wuhan facility for bio weapons research - buried in the civilian stuff. But no evidence that coronavirus is a bioweapon gone wrong. In part, because it’s not killing many people. And the Chinese have some quite unpleasant weapons."
144,"7:08 AM · Jan 28, 2020",unverified,CHRD人权捍卫者,1.22E+18,Wuhan doctor who shared info about #coronavirus on social media on Dec 30 before govt lifted info blockade punished by police on Jan 3. He's now in ICU with virus. Interview with him from China Youth Daily deleted from WeChat
145,"8:44 AM · Jan 28, 2020",unverified,Karen Seah,1.22E+18,The fact that she arrived 18th and showed signs only 1 week later is scary. To be safest is for #Singapore to bar all travellers from #China. #Wuhanvirus: Singapore confirms 5th case; patient from #Wuhan stayed at her family's home in Ceylon Road 
146,"10:30 PM · Jan 27, 2020",unverified,Meredith Wadman,1.22E+18,"""Now It seems clear that [the] seafood market is not the only origin of the virus....""  Up-to-the-minute #coronavirus reporting from @ScienceInsider "
147,"8:56 AM · Jan 28, 2020",unverified,Goal,1.22E+18,The AFC's Tokyo 2020 Olympic women's qualifiers that were moved from Wuhan to Nanjing have now been switched to Sydney because of worries about the virus
148,"6:39 AM · Jan 28, 2020",unverified,Laurie Garrett,1.22E+18,"To media in #HongKong today Dr. Gabriel Leung & #HKU team said the number of cases in #Wuhan by Jan25 was way above the country's official totals, possibly as high as 44,000. They also est'ed that the city's cases will double over the next 6 days."
149,"4:12 PM · Jan 27, 2020",unverified,RTHK English News,1.22E+18,"#HKU medical experts call for ""draconian measures"" to stop the spread of the #Wuhan virus, estimating that tens of thousands are already infected and warning a global epidemic could be imminent."
150,"9:57 AM · Jan 28, 2020",unverified,"Ketan",1.22E+18,Govt decides to prepare for evacuation of Indians from coronavirus-hit Wuhan in China. 450 have been kept under observation.. Most from Kerala. 
151,"7:58 AM · Jan 28, 2020",unverified,Nikki,1.22E+18,"For the first time, #Wuhan mayor admitted withheld information about the coronavirus outbreak in an interview with PRC state media CCTV, after revealing 5 million residents had left the city before lockdown."
152,"6:07 PM · Jan 26, 2020",unverified,Joe Black,1.22E+18,"210,000 vehicles escaped from the city the day before #Wuhan's lockdown. 70,000 Shanghai 76,000 Hainan More than 25,000 Sichuan More than 19,000 Hangzhou Vehicles entered these cities. The outbreak is expected to increase in these cities in the next 2 weeks."
153,"9:48 PM · Jan 26, 2020",unverified,nesruler,1.22E+18,"Please do retweet this, We need to change our disgusting habits, this is a really2 serious matter! This is no joke nor a game, many people are infected and dying right now and we don’t even know the exact number because it’s under-reported "
154,"9:14 AM · Jan 28, 2020",unverified,Eric Cheung,1.22E+18,"BREAKING: Hubei province has confirmed 1291 new cases of Wuhan coronavirus on Monday *alone*, and 24 new deaths have been reported, the provincial gov’t said in a statement."
155,"4:21 AM · Jan 28, 2020",unverified,Nature,1.22E+18,"A new virus, originating from Wuhan in China, is quickly spreading across the country and around the world. This video highlights the key things you need to know about the outbreak and how science can help control it."
156,"4:38 AM · Jan 28, 2020 from Toronto",unverified,Suzanne Bernier,1.22E+18,"“We should be planning for a pandemic,” Dr. Nancy Messonnier, #CDC’s National Center for Immunization and Respiratory Diseases on the #Wuhan #coronavirus."
157,"9:56 AM · Jan 28, 2020",unverified,Domingo Trassens,1.22E+18,"#WR: The delay allowed the disease to spread rapidly as medical staff took fewer precautions. One patient with coronavirus reportedly infected 14 hospital staff members in Wuhan. """
158,"4:12 AM · Jan 28, 2020",unverified,Candice Malcolm,1.22E+18,How come none of the media coverage on the Coronavirus mentions that it originated from a city that houses China's covert biological warfare program?
159,"10:02 PM · Jan 27, 2020",unverified,Lord Nazir Ahmed,1.22E+18,"Wuhan coronavirus found in Xinjiang, squalid Uighur camps vulnerable - Business Insider"
160,"9:56 AM · Jan 28, 2020",unverified,"bangkoklad",1.22E+18,"Twenty Thai marines working on a locally assembled submarine project for the Thai navy have managed to flee #Wuhan back to Thailand, leaving behind scores of helpless stranded Thai students and workers.. "
161,"5:52 AM · Jan 28, 2020",unverified,Susan Jakes,1.22E+18,This is the clearest most comprehensive (and also damning) blow-by-blow of the official response to the novel coronavirus in Wuhan over the past month. 
162,"7:50 AM · Jan 28, 2020",unverified,The Epoch Times - China Insider,1.22E+18,"The #CoronavirusOutbreak is far bigger than the official figures released by #Chinese public health authorities who cover up the severity by limiting the number of diagnosis kits to #Wuhan hospitals, according to an insider and an independent journalist. "
163,"9:55 AM · Jan 28, 2020",unverified,"The Business Times",1.22E+18,"#Wuhanvirus death toll jumps to 106, nearly 1,300 new cases: #China government"
164,"9:01 AM · Jan 28, 2020",unverified,Mr.Ahmad,1.22E+18,Done watching all the clips of Wuhan people suffering due to the lockdown. Such a sad sight.
165,"8:11 AM · Jan 28, 2020",unverified,ABC7 Eyewitness News,1.22E+18,"A chartered jet carrying U.S. consulate employees from Wuhan, China, the center of the #coronavirus outbreak, is set to land in Ontario this week"
166,"9:55 AM · Jan 28, 2020",unverified,"Nita Cosby",1.22E+18,"Five US cases have been reported so far: A man in his 30s in Washington state, a woman in her 60s in Chicago, two people in California, and one in Arizona. Three patients in France were the first in Europe, and Germany announced its first case on Monday."
167,"2:37 AM · Jan 28, 2020",unverified,james t. areddy,1.22E+18,"A plane full of Americans is preparing to escape Wuhan—but more aren’t leaving, having failed to get a seat or decided to ride out the outbreak"
168,"9:55 AM · Jan 28, 2020",unverified,"iCe Despi",1.22E+18,Wuhan virus: Singapore confirms 5th case; patient from Wuhan stayed at her family's home in Ceylon Road
169,"9:50 AM · Jan 28, 2020",unverified,Beacon,https://twitter.com/WAMA1/status/1221975014137876480,"This is only with Hubei Wuhan province update today. National update will add hundreds of cases"
170,"7:38 PM · Jan 27, 2020",unverified,нyυnjιn wanтѕ тo ĸnow ιғ yoυ are тaĸen,1.22E+18,don't be ignorant about wuhan/coronavirus. stop saying stays are dumb for wanting to protect the boys by telling them to cancel hi touch so they won't be infected. it may not be in your area as much but it's serious since there's no cure or vaccine for it and can be spread easily
171,"5:01 AM · Jan 28, 2020",unverified,Gordon G. Chang,1.22E+18,"Officially, there are fewer than 2,800 cases of #2019nCoV infection. In reality, there must be tens of thousands. Hong Kong Univ researchers estimated there could have been 44,000 infections in #Wuhan alone last Saturday"
172,"7:11 AM · Jan 28, 2020",unverified,Lenna Leprena,1.22E+18,Wuhan flu and firestorms..$10 billion hit to economy by June? I’d say so..and a govt so utterly corrupted by ideological garbage that they have zero idea how to respond other than to say they are going to cull $2.5billion from welfare..Jesus wept..what a pack of morons..
173,"9:54 AM · Jan 28, 2020",unverified,"Italians For Trump",1.22E+18,"China Virus Cases Almost Double Overnight, Deaths Top 100 As North Korea Closes Border | Zero Hedge"
174,"8:11 AM · Jan 28, 2020",unverified,ABC7 Eyewitness News,1.22E+18,"A chartered jet carrying U.S. consulate employees from Wuhan, China, the center of the #coronavirus outbreak, is set to land in Ontario this week "
175,"7:59 AM · Jan 29, 2020",unverified,"Birgit 马腾",1.22E+18,"Australian lab first outside of China to re-create coronavirus, helping vaccine push       https://abc.net.au/news/2020-01-29/wuhan-coronavirus-created-in-australian-lab-outside-of-china/11906390?pfmredir=sm&sf229100222=1 via @abcnews"
176,"7:59 AM · Jan 29, 2020",unverified,玉葱愛奈,1.22E+18,Nurses in Wuhan cut their hair for working efficiently.
177,"7:59 AM · Jan 29, 2020",unverified,QuickTake by Bloomberg,1.22E+18,"China's Hubei province has reported a 25 more deaths from the novel coronavirus, according to state TV, after 840 new patient cases were confirmed on Tuesday alone"
178,"7:59 AM · Jan 29, 2020",unverified,"餅paw.",1.22E+18,"""It will also enable researchers to develop a test to identify people who might be infected with the virus, even before they show any symptoms."""
179,"4:29 PM · Jan 28, 2020",unverified,巴丢草 Badiucao,1.22E+18,"Hospitals in quarantine area of #coronavirus ,likely from #Wuhan frontline medics are exhausted most of them choose stay in hospital for two reasons 1. Avoid the risk of family infection 2. Not enough man powers in hospital"
180,"2:00 AM · Jan 29, 2020",unverified,TheSharpEdge,1.22E+18,"Top Harvard scientist charged with lying to the DOD about his work for a Chinese recruitment program. Lieber received some $1.74M for research he conducted for China's *WUHAN* University of Technology, plus $50,000K per month salary"
181,"7:56 AM · Jan 29, 2020",unverified,Tomoaki Ishigaki 石垣友明,1.22E+18,"The first chartered flight carrying passengers from Wuhan who wished to return to Japan has arrived at Haneda Airport, according to @nhk_news https://twitter.com/nhk_news/status/1222306682589630464 …"
182,"8:19 PM · Jan 28, 2020",unverified,Jennifer Zeng 曾錚,1.22E+18,"People collapsing at any minute in China during #CoronavirusOutbreak. One photo is from Dongdaruifa shopping mall at Yangzhou, Jiangsu Province, one from Xidaruifa shopping mall at Yangzhou, one from Hongqiao railway station in Shanghai. "
183,"6:29 AM · Jan 29, 2020",unverified,l E T 17,1.22E+18,"HAVARD PROFESSOR TAKEN BY FEDS Feds take Harvard University's chair of Chemistry and Chemical Biology Charles M. Lieber into Custody over ties to Wuhan and chinese military."
184,"6:25 AM · Jan 29, 2020",unverified,The Spectator Index,1.22E+18,JUST IN: Plane carrying Americans being evacuated from Wuhan has departed
185,"5:29 AM · Jan 26, 2020",unverified,Maxime Bernier,1.22E+18,"After recently promoting the idea of committing suicide to fight climate change, far left lunatic says lower carbon footprint in Wuhan is the way of the future, thanks to coronavirus. That’s where climate alarmism is leading."
186,"6:15 AM · Jan 29, 2020",unverified,Flightradar24,1.22E+18,American citizens are being evecuated from Wuhan onboard a Kalitta Air Boeing 747.
187,"7:55 AM · Jan 29, 2020",unverified,The Guardian,1.22E+18,China #coronavirus: evacuation begins of US and Japanese citizens in Wuhan – live updates
188,"4:23 AM · Jan 29, 2020",unverified,QuickTake by Bloomberg,1.22E+18,"In hazmat suits, Italy’s health authorities checked passengers arriving from Hong Kong to Milan for the deadly #coronavirus thought to have originated in #Wuhan."
189,"7:22 AM · Jan 29, 2020",unverified,CNN Breaking News,1.22E+18,"The death toll in mainland China from the Wuhan coronavirus has risen to 131 people, authorities say https://cnn.it/37zrggh"
190,"5:12 AM · Jan 29, 2020",unverified,"ɪᴀɴ ᴍ ᴍᴀᴄᴋᴀʏ, ᴘʜᴅ ",1.22E+18,We got it': The game-changing moment when this Australian lab recreated coronavirus https://www.abc.net.au/news/2020-01-29/wuhan-coronavirus-created-in-australian-lab-outside-of-china/11906390 … via @ABCNews
191,"7:57 AM · Jan 29, 2020",unverified,"ResidentEvilFan13",1.22E+18,What's frightening is the virus numbers so far (which everyone pretty much accepts are underreported) are above that tables estimates . It predicts 1.1m dead by Feb 20th. Absolutely insane. Rumours 200 dead just in Wuhan alone .
192,"7:57 AM · Jan 29, 2020",unverified,"Kimberly Anne Possible",1.22E+18,"Your dad and his mates caught coronavirus, call themselves the Wuhan clan"
193,"7:57 AM · Jan 29, 2020",unverified,"Kimberly Anne Possible",1.22E+18,"Kimberly Anne Possible @_indiekim For those of you that might still not know, it was confirmed that the coronavirus was traced from the Wuhan Live Animal Market in China. So these people really think it’s okay to eat WILD LIVE animals that carry DISEASES, and think they’re not gonna get sick???? Oh man."
194,"5:27 PM · Jan 28, 2020",unverified,The Spectator Index,1.22E+18,"BREAKING: Japan confirms coronavirus case in individual who never travelled to Wuhan, China."
195,"7:57 AM · Jan 29, 2020",unverified,J Merlotti,1.22E+18,Reactive management has caused this tragic event.  Local Wuhan officials wasted months blocking info about this virus and only acted when the supreme Xi gave the order...very inefficient governance has infected thousands and killed hundreds...and growing worse daily...
196,"7:53 AM · Jan 29, 2020",unverified,Horo the Wise Wolf,1.22E+18,See this is why I doubt the official numbers.  They are building concrete walls and other means to block the roads out of Wuhan
197,"7:57 AM · Jan 29, 2020",unverified,FOX26Houston,1.22E+18,"The University of Houston has decided to suspend all travel to Wuhan, Hubei Province, China and non-essential travel to China."
198,"1:03 AM · Jan 29, 2020",unverified,Uyghur Human Rights Project,1.22E+18,"The Wuhan virus could escalate the suffering of Muslims in the camps, where miserable conditions are conducive to epidemics. Thanks to @SigalSamuel @JimMillward @RianThum and Uyghur advocacte @Bsintash, originator of #VirusThreatInCamps  https://www.vox.com/future-perfect/2020/1/28/21083633/china-wuhan-coronavirus-uighur-muslim-internment-camps …"
199,"7:45 AM · Jan 29, 2020",unverified,Los Angeles County,1.22E+18,"If you traveled to Wuhan, China & feel sick: -Stay home & avoid contact w/ others -Seek medical care. Call ahead about your recent travel & symptoms -Do not travel -Cover mouth & nose with tissue/sleeve when coughing or sneezing"
200,"12:33 PM · Jan 28, 2020",unverified,Leisha Chi-Santorelli,1.22E+18,"Singapore has reported a fifth confirmed case of #coronavirus. The patient is a 56 year-old female Chinese national from Wuhan who arrived here with her family on Saturday, Jan 18. She didn’t show symptoms for a week. "
201,"7:56 AM · Jan 29, 2020",unverified,What a life,1.22E+18,"Wuhan coronavirus: Thousands of cases confirmed as China goes into emergency mode - CNN https://cnn.com/2020/01/26/asia/wuhan-coronavirus-update-intl-hnk/index.html Evil china and the ticking  time bomb, why are the planes still take off and land in china, they should ground all flights I/O of evil china!"
202,"1:01 PM · Jan 27, 2020",unverified,HongKong Travel News,1.22E+18,Wuhan virus fears become new source of unrest for battered Hong Kong - The Straits Times
203,"6:34 PM · Jan 27, 2020",unverified,Lee Hsien Loong,1.22E+18,"MOH & @govsingapore have issued a new advisory on the Wuhan coronavirus in 4 languages. It is worth sharing. Our officials have been working hard over #CNY, so do help by ensuring only accurate info is passed around. – LHL"
204,"2:34 AM · Jan 28, 2020",unverified,4 Laura Loomer “The Antidote to The Squad”,1.22E+18,"5 Million People Left Wuhan, China Before Travel Restrictions Imposed https://juliereichwein.info/5-million-people-left-wuhan-china-before-travel-restrictions-imposed/ …Plz support LauraLoomerforCongress who supports border security at https://secure.lauraloomerforcongress.com/jr"
205,"3:43 AM · Jan 29, 2020",unverified,NowThis,1.22E+18,"People in Wuhan, China, are shouting messages of hope from their apartments as all residents are being encouraged to stay home during the coronavirus outbreak"
206,"7:53 AM · Jan 29, 2020",unverified,Chadd,1.22E+18,White House tells airlines it may suspend all China-US flights amid coronavirus outbreak 
207,"9:14 AM · Jan 28, 2020",unverified,Eric Cheung,1.22E+18,"BREAKING: Hubei province has confirmed 1291 new cases of Wuhan coronavirus on Monday *alone*, and 24 new deaths have been reported, the provincial gov’t said in a statement."
208,"9:48 PM · Jan 26, 2020",unverified,nesruler,1.22E+18,"Please do retweet this, We need to change our disgusting habits, this is a really2 serious matter! This is no joke nor a game, many people are infected and dying right now and we don’t even know the exact number because it’s under-reported "
209,"9:48 AM · Jan 28, 2020",unverified,Gigameg,1.22E+18,"If #coronavirus isn’t such a big deal, then why are Italian authorities scanning every single passenger landing in the country? And why are we still allowing Flights originating from China to land in the US ? Something ain’t right. "
210,"1:03 PM · Jan 29, 2020",unverified,"The Daily Voice",1.22E+18,Japan plane evacuating citizens arrives Tokyo from virus-hit Wuhan
211,"11:15 AM · Jan 29, 2020",unverified,GMA News,1.22E+18,Chinese embassy wants Danish paper to apologize for coronavirus cartoon
212,"6:00 AM · Jan 29, 2020",unverified,VicGovDHHS,1.22E+18,"Have you travelled to Wuhan, China, in the past 14 days and have a fever with a cough, sore throat or shortness of breath? Call 1800 675 398."
213,"3:45 PM · Jan 27, 2020",unverified,ALL BOY MAMA,1.22E+18,
214,"1:03 PM · Jan 29, 2020",unverified,"Shoaib Qureshi",1.22E+18,The first case of human-to-human infection of the coronavirus was reported in Europe. A German man was infected by a colleague visiting from China
215,"12:20 PM · Jan 29, 2020",unverified,FXHedge,1.22E+18,"The plane bound for Ontario Airport in southern Calif carrying over 100 U.S. citizens evacuated from Wuhan, China has been diverted to March Air Force Base - Fox must be really contaminated"
216,"1:00 PM · Jan 29, 2020",unverified,Thesis Pi,1.22E+18,"It's so funny how Conservatives go on about Trudeau letting China walk all over Canada. All the while Harper sold us out to China. Once China finishes their plan to build pipelines straight through to the Middle East, the game's over. The oil market is already drowning."
217,"9:07 AM · Jan 29, 2020",unverified,Michael,1.22E+18,"Jan 16- 40 confirmed cases Jan 21- 440 sick Jan 22- 571 sick, 17 dead Jan 23- 830 sick, 26 dead Jan 24- 1287 sick, 41 dead Jan 25- 1975 sick, 41 dead Jan 26- 2748 sick, 80 dead Jan 27- 4515 sick, 106 dead Today- 5997 sick, 132 dead"
218,"1:03 PM · Jan 29, 2020",unverified,Chief Wiggum #TheResistance ,1.22E+18,"I watched a documentary about what a new ""1917 flu outbreak"" would look like in 2020. I swear you and your Government were the bumbling, stumbling, fumbling government portrayed in the doco. #LifeImitatingArt Im so fucking glad Hawke/Keating were in charge in the 80's."
219,"12:59 AM · Jan 29, 2020",unverified,candacemariecooper,1.22E+18,"Bolton alleges that Trump helped out China’s leader on ZTE. Trump let a Chinese telecommunications firm off the hook after hearing from China’s premier. Trump gives personal favors to China, Turkey, etc? Trump expects personal favors in return? "
220,"1:03 PM · Jan 29, 2020",unverified,"Parrhizzia",1.22E+18,Almost certainly it was trans-shipped through China from North Korea.
221,"12:21 PM · Jan 29, 2020",unverified,FXHedge,1.22E+18,[RTRS] 28 Jan - ANA SAYS CANCELLING FLIGHTS BETWEEN NARITA AND WUHAN FROM FEB 1 THROUGH MARCH 1
222,"10:19 AM · Jan 29, 2020",unverified,Ashwad Ismail AWANI,1.22E+18,"Don’t fall for a hoax. Something that’s not true sometimes can cost people their lives."
223,"1:03 PM · Jan 29, 2020",unverified,"Penjual Sanitizer",1.22E+18,"I went to Beijing China last year on early December. Alhamdulillah so far takdak jumpa toilet kotor, atau penduduk China yang tak semenggah. Bandarnya bersih.  Mungkin certain places je mcm tu bernasib baik tang tu kecuali motherboard telefon je meletop . "
224,"2:33 AM · Jan 29, 2020",unverified,Natasha Bertrand,1.22E+18,Pretty big news: DOJ announced this morning that the chairman of Harvard's chemistry department was arrested in connection with aiding China. Another Chinese national was arrested & charged w/attempting to smuggle 21 vials of biological research to China.
225,"5:32 AM · Jan 26, 2020",unverified,Darien Alexis,1.22E+18,White people are really making anti-Chinese jokes because of this outbreak as if their ancestors didn’t spread catastrophic diseases everywhere because they didn’t know how to bathe
226,"11:01 AM · Jan 29, 2020",unverified,Alex Bartos #Resist,1.22E+18,"First we caused 9/11, then God punished New Orleans for our lifestyle “choices” with Hurricane Katrina. Now it seems we’re responsible for the Wuhan corona virus. I keep missing the meetings!!"
227,"9:24 PM · Jan 28, 2020",unverified,SCMP News,1.22E+18,"Researchers say as many as 44,000 people could be infected with the coronavirus in Wuhan, far more than official figures suggest."
228,"2:04 AM · Jan 29, 2020",unverified,Justice Department,1.22E+18,"Harvard University Professor and Two Chinese Nationals Charged in Three Separate China Related Cases "
229,"1:03 PM · Jan 29, 2020",unverified,DiddlerGames,1.22E+18,"of course it's one of the Liberal provinces. Pretty sure the rest of the country doesn't care and understands. I just asked my chinese students if they went to Wuhan. They say yes, I demand hazard pay."
230,"12:06 PM · Jan 29, 2020",unverified,"Eugene Gu, MD",1.22E+18,"From hurtful jokes in the mainstream media to social media commentary to the way we are treated out on the streets, it seems like it’s okay to be racist against Asians in our society. This coronavirus situation just adds fuel to the mix and may encourage violence against us too."
231,"7:24 AM · Jan 29, 2020",unverified,The Spectator Index,1.22E+18,"CORONAVIRUS - 131 people dead - Around 1000 people in serious condition - Over 5000 people infected" 
232,"1:03 PM · Jan 29, 2020",unverified,"The London Pages",1.22E+18,Coronavirus: Australia plans island quarantine as foreigners leave Wuhan
233,"1:03 PM · Jan 29, 2020",unverified,CBS News,1.22E+18,Facebook struggles to stem spread of coronavirus misinformation
234,"8:31 AM · Jan 29, 2020",unverified,Team CRUSH,1.22E+18,"China Closes Foxconn, Johnson & Johnson, And Samsung Factories Amid Virus Outbreak"
235,"7:47 AM · Jan 29, 2020",unverified,Fat Canary,1.22E+18,All this American media-sponsored hysteria over “”Coronavirus”” like these fucking anti-vaxxers aren’t in our backyard tryna kill us with their bacteria-infested spawn
236,"3:45 PM · Jan 27, 2020",unverified,ALL BOY MAMA,1.22E+18,"This Chinese doctor risked his life speaking the truth on how bad the CORONAVIRUS IS, his videos are being deleted by the GOVERNMENT. PLEASE RETWEET AND SHARE to spread the TRUTH"
237,"1:00 PM · Jan 29, 2020",unverified,Anews,1.22E+18,Russia and Hong Kong have closed some border crossings with mainland China in the wake of the coronavirus killing over 100 people and infecting others in over a dozen countries.
238,"11:16 PM · Jan 28, 2020",unverified,uPhuthumile,1.22E+18,"Coronavirus reported in 16 countries bliksem! So now its spreading from human to human,how prepared SA authorities are? People who visited China from neighboring countries might cross our unguarded borders easily,eg,pregnant wife looking for better hospitals crossed through....."
239,"1:12 PM · Jan 27, 2020 ",unverified,Emma Wade-Smith,1.22E+18,"There are currently 1️⃣1️⃣2️⃣ African firms listed on the @LSEplc. The continent's UK-listed companies have a combined market cap of over $160 billion, buoyed by two IPOs in 2019 worth $800 million alone. #UKAfricaTrade#InvestinAfrica https://twitter.com/LSEplc/status/1220728885563752448 …"
240,"2:12 PM · Jan 27, 2020",unverified,Mahathir #StayAtHome,1.22E+18,"Actually government okay je handle corona virus, netizen yang ter-over lebih. Kita ada skilled doctors, ada SOP, ada guidelines tapi netizen lebih suka percaya fake news and baca headlines w/o read the content dulu. You all panic as if the doctors makan durian dalam hospital."
241,"6:56 AM · Jan 29, 2020",unverified,Darren of Plymouth,1.22E+18,Countries with reported #coronavirus infections.
242,"12:53 PM · Jan 29, 202",unverified,A Samad Said: 'Stay home!',1.22E+18,"When I was in China, I stopped by a shopping mall while walking to find a restroom because I needed to pee. As I was rushing into the mall, a mother was rushing OUTSIDE holding her kid, then proceeded to take his pants off at which point the kid PEED. OUTSIDE."
243,"8:34 AM · Jan 29, 2020",unverified,Ichwanzein,1.22E+18,"According to TaikLand, it is! Even you prohibited to say or write 'China' here that is the most Racism of Racism ever. But you can mock Arabs here loudly.."
244,"12:35 PM · Jan 29, 2020",unverified,ABC7 Eyewitness News,1.22E+18,"#BREAKING Jet with US employees from Wuhan, China to land at March AFB instead of Ontario amid coronavirus concerns"
245,"11:49 AM · Jan 29, 2020",unverified,Simu Liu,1.22E+18,"Just reminding you that the coronavirus doesn’t give you an excuse to be a dick to Asian people."
246,"1:04 PM · Jan 29, 2020",unverified,"POA",1.22E+18,SARS start in China
247,"12:54 PM · Jan 29, 2020",unverified,The Resistance,1.22E+18,"“The virus appears to have originated from a Wuhan seafood market where wild animals, including marmots, birds, rabbits, bats and snakes, are traded illegally.”"
248,"9:56 AM · Jan 29, 2020",unverified,MFA Consular,1.22E+18,"There is so far no evidence of community spread of nCov in Singapore. Play your part by being socially responsible & practise good personal hygiene (wash hands regularly, wear mask, see a doctor if unwell). Subscribe to http://gov.sg  WhatsApp to get the latest updates."
249,"7:21 AM · Jan 29, 2020",unverified,CNN International,1.22E+18,The death toll related to the Wuhan coronavirus now stands at 131 in mainland China
250,"1:04 PM · Jan 29, 2020",unverified,"getp2mask.com",1.22E+18,Beijing drug store fined over mask prices
251,"12:16 AM · Jan 31, 2020",unverified,"Vincent",1.22E+18,It looks like the virus attaches to a specific receptor in lung tissue ACE2 protein receptor.  Men are more susceptible than women and Asian men are particularly at risk more so than African and European males. 
252,"10:31 PM · Jan 30, 2020",unverified,Alfons López Tena,1.22E+18,"In Hong Kong, coronavirus brings panic — and fresh fury toward the government. The mood in Hong Kong is apprehensive, and people are determined not to repeat their Sars-era mistakes"
253,"12:16 AM · Jan 31, 2020",unverified,"IP Support",1.22E+18,"A patent application from 2015 does exist for one type of coronavirus, but not the same one as that identified in Wuhan."
254,"4:42 PM · Jan 30, 2020",unverified,ABANTE BABAE,1.22E+18,"wear your masks, do everything to protect yourselves cos this government can’t even"
255,"12:16 AM · Jan 31, 2020",unverified,"Jono",1.22E+18,"folks are awesome, be nice and if you have to wait a long time - yay it means you aren't dying."
256,"4:23 PM · Jan 30, 2020",unverified,Shiv Aroor,1.22E+18,"BREAKING: India's first case of novel coronavirus confirmed. Student from Kerala who had returned from Wuhan. Being kept in isolation, stable, being monitored."
257,"12:16 AM · Jan 31, 2020",unverified,आदिशक्ति ,1.22E+18,All flights to and from China should be banned without further notice. Coronavirus is a created epidemic by the Chinese government. Biological weapons research and testing must be totally banned https://twitter.com/ANI/status/1222913649896914946 …
258,"12:16 AM · Jan 31, 2020",unverified,"Josh Demasi",1.22E+18,BOS-RSW was full both ways. Maybe olds think they're gonna die soon anyways. Dk. https://twitter.com/QuisitiveInvest/status/1222914137182875650 …
259,"6:01 PM · Jan 30, 2020",unverified,𝐆𝐰𝐲𝐧𝐞𝐭𝐡⁷,1.22E+18,DOH: stay away from crowded places to lessen the risk of coronavirus
260,"9:33 AM · Jan 28, 2020",unverified,John Winthrop,1.22E+18,"""excuse me, sir, i'm looking for the famous Wuhan wet market. i seem to be lost and i don't speak or read Chinese."""
261,"12:14 AM · Jan 31, 2020",unverified,NPR,1.22E+18,The new strain of coronavirus has officially spread to every part of the Chinese mainland — prompting Russia to close its long border with China today
