137,"6:19 AM · Mar 7, 2020",TRUE,Aaron Rupar,1.24E+18,"""The [coronavirus] tests are all perfect. Like the letter was perfect. The transcription was perfect. This was not a perfect as that, but pretty good."" -- is Trump referring to the transcript of his phone call with the Ukrainian president here?"
138,"7:53 AM · Mar 7, 2020",TRUE,Dr Xand van Tulleken,1.24E+18,The numbers of people infected are doubling every few days. The larger the no. of people infected the larger the no. people who will require intensive care. This is likely to place significant burden on the health service. So the concern is appropriate. 
139,"5:06 PM · Mar 7, 2020",TRUE,Ali,1.24E+18,"This one is a confirmed one - overnight burial of an Astara, Gilan local who had died due to #COVIDー19. Sadly his father was also a victim of #COVIDー19 "
140,"7:00 PM · Mar 6, 2020",TRUE,The New York Times,"1235882854820859904",One of the ways scientists understand disease outbreaks is through math. A mathematician explains some of the common numbers in the coronavirus story.
141,"10:54 AM · Mar 7, 2020",TRUE,catherine motycka,1.24E+18,My husband went to San Diego for work around the end of January.  He came home deathly I'll. We were told at the e.r  they had no idea what it is. 3 rounds of steroids and antibiotics. Still upper resp. distress. No tests in Chattanooga. Should we quarantine?
142,"2:45 PM · Mar 7, 2020",TRUE,Louis,1.24E+18,Toilet paper completely sold out in supermarkets? Did you lot not wipe your ass before corona
143,"5:00 AM · Mar 9, 2020",TRUE,Press of AC,1.24E+18,Two more 'presumptive positive' cases of coronavirus COVID-19 confirmed in New Jersey
144,"5:00 AM · Mar 9, 2020",TRUE,Clint-2,1.24E+18,"There are now more than 500 cases of novel coronavirus in the US https://www.cnn.com/asia/live-news/coronavirus-outbreak-03-08-20-intl-hnk/h_9d766c83ab186b483ef14822ae09e763 … Stop promoting fear CNN. You guys are very misguided in your information."
145,"2:22 AM · Mar 8, 2020",TRUE,Sam Whyte,1.24E+18,"So to combat coronavirus we've got cocaine, masturbation, staying in, and hand sanitiser. Literally my four favourite things."
146,"8:45 PM · Mar 8, 2020",TRUE,Donald J. Trump,1.24E+18,"We have a perfectly coordinated and fine tuned plan at the White House for our attack on CoronaVirus. We moved VERY early to close borders to certain areas, which was a Godsend. V.P. is doing a great job. The Fake News Media is doing everything possible to make us look bad. Sad!"
147,"4:20 AM · Mar 9, 2020",TRUE,Bernie Sanders,1.24E+18,"Once a vaccine for coronavirus is developed, it should be free."
148,"9:45 AM · Mar 8, 2020",TRUE,jas,1.24E+18,The corona virus made flights so cheap i think it’s finally time to start traveling. Lmaooooo. I’m here for a good time not a long time.
149,"5:00 AM · Mar 9, 2020",TRUE,"VladTV",1.24E+18,New York Declares State of Emergency After Rise of Coronavirus Cases
150,"4:51 AM · Mar 9, 2020",TRUE,ABC News,1.24E+18,"NEW: California Gov. Gavin Newsom says 114 people have tested positive for COVID-19 in California, and one person has died from the virus. ""That number is fluid, that's the number that we have from this morning."""
151,"3:24 AM · Mar 9, 2020",TRUE,Nassim Nicholas Taleb,1.24E+18,"The great Cato-the-wise, Cato Sapiens, Cato Censorius, or (in Staten Island, Cato-no-nonsense) would be turning in his grave & characteristically seething with anger at the misuse of his name by that imbecilic institute. PS-As we explained,deaths *lag* infections because...time "
152,"10:24 PM · Mar 8, 2020",TRUE,First Squawk,1.24E+18,"CORONAVIRUS UPDATE: ITALY HAS NOW PUT 16M PEOPLE ON LOCK DOWN || POLICE ARE PULLING WEAPONS ON PEOPLE IF THEY TRY TO LEAVE || HOSPITALS ARE AT BREAKING POINT || DOCTORS HAVE NOW WARNED THAT THEY MIGHT HAVE TO CHOOSE WHO GETS INTENSIVE CARE - TOS EDITOR"
153,"12:10 AM · Mar 9, 2020",TRUE,NoelCaslerComedy,1.24E+18,"Trump turned down the WHO Coronavirus tests he was offered, preferring to wait for the ones made by a company he has a financial interest in. Would Trump put millions of lives at risk for his own financial benefit? You better f’kn believe he would. "
154,"4:02 AM · Mar 9, 2020",TRUE,FXHedge,1.24E+18,NEW YORK CITY COULD AT SOME POINT HAVE HUNDREDS OF POSITIVE CORONAVIRUS CASES -MAYOR DE BLASIO
155,"1:28 AM · Mar 9, 2020",TRUE,Yossi Gestetner,1.24E+18,"Politico's Dan Dimond tweets now that Trump's ""initial coronavirus moves [late Jan] were widely hailed as strong an appropriate response."" Um no. Diamond's 1/31/20 article did not praise; it merely gave facts and days later Politico's narrative was that Trump is overreacting."
156,"5:00 AM · Mar 9, 2020",TRUE,kelly allen,1.24E+18,"the coronavirus makes it so i have to tell my seat buddy that no, i am not sniffing bc i’m sick. i’m sniffing bc i just cried. have a great flight <3"
157,"10:01 AM · Mar 8, 2020",TRUE,Tax Payne,1.24E+18,The Coronavirus traveling state to state
158,"9:03 AM · Mar 7, 2020",TRUE,Liz Specht,1.24E+18,I think most people aren’t aware of the risk of systemic healthcare failure due to #COVID19 because they simply haven’t run the numbers yet. Let’s talk math
159,"11:12 AM · Mar 7, 2020",TRUE,Robert Samples,1.24E+18,"Just got an email from UCONN saying that if you get the coronavirus and exaust your 3 sick days per semester you have to use vacation days or personal leave days to recover. This is how you get people to come back to work when they are still contagious."
160,"4:10 AM · Mar 9, 2020",TRUE,The New York Times,1.24E+18,"As the coronavirus has spread, so too has misinformation about it, despite an aggressive effort by social media companies to prevent its dissemination. We found dozens of videos, photos and posts that appeared to have slipped through the cracks."
161,"8:01 PM · Mar 10, 2020",TRUE,CNN International,1.24E+18,"At this arcade in England, the toy grabber machines are filled with hand sanitizer and toilet paper — two of the country's most sought-after products during the coronavirus outbreak. "
162,"1:59 PM · Mar 10, 2020",TRUE,Mark Elliott,1.24E+18,Trump’s overall handling of the converging crises — while spreading misinformation and blaming others — has unsettled many of his Republican allies on Capitol Hill.
163,"2:32 AM · Mar 10, 2020",TRUE,AC,1.24E+18,CUNY students waiting for a coronavirus response
164,"7:59 PM · Mar 10, 2020",TRUE,Calder B. Price,1.24E+18,"If one thinks COVID19 is bad, think this:-China is our primary source of crucial medical drugs-- antibiotics, heparin, meds essential for surgeries -If supply chains are cut, no meds for U.S."
165,"3:06 PM · Mar 10, 2020",TRUE,Vincent Lee,1.24E+18,"SEOUL, March 9 (Reuters) - Korean Air Lines has warned that the coronavirus outbreak could threaten its survival after more than half of the world restricted passengers entering from South Korea."
166,"8:27 AM · Mar 10, 2020",TRUE,Chris Murphy,1.24E+18,"RT @ChrisMurphyCT: It’s just mind blowing that we are two month into this crisis, and less than 5,000 have been tested. "
167,"8:02 PM · Mar 10, 2020 ",TRUE,Richard Punko,1.24E+18,"That doesn't make it a Chinese virus.The virus apparently was transmitted by bats. Bats are universal they know no borders. It's name is COVID-19 It could have been brought into China by a person or persons, even America tourists, who had the virus but showed no symptoms."
168,"10:54 PM · Mar 9, 2020",TRUE,Anya Volz,1.24E+18,"My mom putting coronavirus hype into perspective: ""Many more people die of preventable starvation but the rich cannot catch that."""
169,"7:55 PM · Mar 10, 2020",TRUE,HappyGoLuckyGal,1.24E+18,#2 in our County.   Brentwood parent has confirmed case of coronavirus; Williamson County Schools to remain closed 
170,"8:02 PM · Mar 10, 2020",TRUE,"Ian Smith",1.24E+18,"The next time the government or its shady advisors talk about the BBC license fee,  I am sure the Beebs esteemed journalists, will start talking about its integrity etc.  That  narrative goes with their promotion of #Farage  on Newsnight with expert opinion! on Coronavirus !"
171,"7:52 PM · Mar 10, 2020",TRUE,Juanita Broaddrick,1.24E+18,"Democrats are hyping  the “Wuhan Virus” not because of concerns for humanity.  It’s their new impeachment.  Stay calm down people and just act responsibly.... wash hands freq, stay away from crowds, don’t shake hands,  cover sneeze and cough. This will pass."
172,"8:02 PM · Mar 10, 2020",TRUE,"Ernst Nordholt",1.24E+18,"Coronavirus deaths rise to 3800 worldwide"
173,"7:58 PM · Mar 10, 2020",TRUE,Dan Bongino,1.24E+18,If you’re looking for hysterical coverage of the Coronavirus then go to the Drudge Report.
174,"8:01 PM · Mar 10, 2020",TRUE,Robert Spencer,1.24E+18,Video claims China’s prime minister said reading the Quran and offering Islamic prayer can help prevent coronavirus 
175,"7:15 PM · Mar 10, 2020",TRUE,"Paul Colgan",1.24E+18,State-owned RBS has offered a mortgage holiday to homeowners in the UK affected by Coronavirus. 
176,"7:30 AM · Mar 10, 2020",TRUE,Heidi Przybyla,1.24E+18,Neither the CDC nor the coronavirus task force chaired by Pence would say who made the decision to forgo the WHO test that so many other countries accepted and used.
177,"8:01 PM · Mar 10, 2020",TRUE,Robert Spencer,1.24E+18,Video claims China’s prime minister said reading the Quran and offering Islamic prayer can help prevent coronavirus 
178,"7:08 AM · Mar 10, 2020",TRUE,Donald Trump Jr.,1.24E+18,"Interesting statistic that I just learned during the press conference which was very meaningful to me as a parent of 5 young children. For children and the non-elderly the coronavirus is actually less deadly than the common flu. That’s a big deal! Context is important."
179,"8:01 PM · Mar 10, 2020",TRUE,ITV News,1.24E+18,"This is the moment the Dutch PM, Mark Rutte, ended a press conference by shaking hands with a colleague - moments after warning the public against doing so amid the #coronavirus outbreak. "
180,"7:00 PM · Mar 11, 2020",TRUE,AFP news agency,1.24E+18,"VIDEO: 🇰🇷 Workers disinfect trains in Seoul's public transit system as South Korea sees its first rise in #coronavirus cases for five days. The country is one of the world's worst affected nations outside of China, with over 7,700 confirmed cases and growing."
181,"10:27 PM · Mar 10, 2020",TRUE,The Washington Post,1.24E+18,"Coronavirus is mysteriously sparing kids and killing the elderly. Understanding why may help defeat the virus."
182,"7:00 PM · Mar 11, 2020",TRUE,Forbes,1.24E+18,"A NASCAR race track preached ""prevention, not panic"" as it deals with the spread of the coronavirus "
183,"7:08 PM · Mar 11, 2020",TRUE,"hoganstand.com",1.24E+18,"Simonstown Gaels player tests positive for Covid 19: Simonstown Gaels GFC in Meath has announced that one of its adult players has tested positive for Covid 19 after returning from a trip abroad and that the club is ""seeking advice and guidance from the… http://dlvr.it/RRg9wV"
184,"3:53 PM · Mar 11, 2020",TRUE,Fergal Bowers,1.24E+18,"Latest figures show that over 66,500 people have recovered from COVID-19. It represents about 94 per cent of cases."
185,"1:54 AM · Mar 11, 2020",TRUE,The White House,1.24E+18,"""All of the insurance companies here ... have agreed to waive all co-pays on Coronavirus testing and extend coverage for Coronavirus treatment in all of their benefit plans."""
186,"6:22 PM · Mar 10, 2020",TRUE,Daily Mail Online,1.24E+18,Italy suspends MORTGAGE payments in the wake of coronavirus outbreak's economic impact on families and small businesses https://trib.al/Qaak95z
187,"6:33 AM · Mar 11, 2020",TRUE,Adrienne LaFrance,1.24E+18,"We're making a collection of vital coronavirus coverage free for everyone to read, without restriction. @JeffreyGoldberg in a note to @TheAtlantic readers: ""This moment demands the widest possible access to accurate reporting and rigorous analysis."""
188,"12:30 AM · Mar 11, 2020",TRUE,kamyy,1.24E+18,corona ruined so many plans
189,"5:47 PM · Mar 11, 2020",TRUE,"Georgi Gotev@GeorgiGotev",1.24E+18,"Christine Lagarde warns Europe risks a major economic shock similar to the financial crisis unless leaders act urgently on coronavirus https://www.bloomberg.com/news/articles/2020-03-11/ecb-s-lagarde-warns-of-2008-style-crisis-without-urgent-action … via @markets Bloomberg quotes ""source"". Bulgarian PM Borissov said it on the record in front of journalists #EUCO"
190,"7:21 AM · Mar 11, 2020",TRUE,hye,1.24E+18,"IT IS SO FUNNY TO ME HOW THESE ANTIS ARE SAYING WE ARE SO BAD FOR FILING A LAWSUIT INSTEAD OF DONATING FOR COVID19, DO THEY HEAR THEMSELVES? THEY COMMIT CRIMES EVERYDAY TO KICK A MEMBER OUT FOR GETTING MARRIED AND NOW WE ARE THE BAD ONES? THEY ARE SO HYPOCRITE IM SO DONE OMG"
191,"9:44 AM · Mar 11, 2020",TRUE,Mike Baker,1.24E+18,"EXCLUSIVE: For weeks, thousands of flu samples sat in Seattle as researchers sought to test and flag them for coronavirus. The C.D.C. wouldn’t allow it. When testing did happen, it was too late. The virus was upon us."
192,"6:34 PM · Mar 11, 2020",TRUE,Philippine Red Cross,1.24E+18,"COVID-19 UPDATE March 11,2020 6:00 PM The DOH reported 16 new cases of COVID-19 in the country, a total of 49 cases are now being monitored by the health authority. Follow and share our social media accounts for further updates."
193,"5:05 AM · Mar 10, 2020",TRUE,"Larry J@_LarryJ_",1.24E+18,Trump dying of coronavirus honestly would be the funniest thing to happen in US history
194,"1:01 AM · Mar 11, 2020",TRUE,"Elie Mystal@ElieNYC",1.24E+18,"Dear bots: I will vote for the Democratic nominee even if the Democrats nominate Coronavirus. Miss me with this #DemExit crap, please."
195,"7:07 PM · Mar 11, 2020",TRUE,Alberto Nardelli,1.24E+18,Italian cabinet approves €25bn to protect the economy from the fallout of the coronavirus crisis
196,"4:18 PM · Mar 11, 2020",TRUE,Liz Webster ,1.24E+18,"While China quarantined 56M and Italy is on lock down, Johnson’s 🇬🇧 relied on advisers specialising in behavioral psychology."
197,"7:08 PM · Mar 11, 2020",TRUE,Namjoon's moonchild,1.24E+18,This has me dead. Jamaica bout to beat the US 
198,"7:08 PM · Mar 11, 2020",TRUE,Veer Sheikh,1.24E+18,"BREAKING: 63 new coronavirus deaths in Iran, raising death toll to 354."
199,"8:06 AM · Mar 11, 2020",TRUE,"BNO Newsroom",1.24E+18,BREAKING: Paraguay closes all schools and bans events and places with large groups of people after confirming 2nd case of coronavirus
200,"10:55 PM · Mar 12, 2020",TRUE,"Jeff Poor@jeff_poor",1.24E+18,The data on recorded coronavirus infections suggests that the US and much of Western Europe are on the same initial trajectory as Italy in terms of the number infections — just one or two weeks behind on the same path.
201,"6:44 PM · Mar 12, 2020",TRUE,𝐡𝐚𝐧𝐬,1.24E+18,this covid 19 is stealing a lot of moments already and it makes me sad
202,"6:33 PM · Mar 12, 2020",TRUE,Bloomberg,1.24E+18,"""Please, don't waste time and don't make the same mistakes""Italy's former prime minister Matteo Renzi has a message for Donald Trump on containing coronavirus: ""The only solution is block the schools, not block the direct planes""https://trib.al/Z22tlpA"
203,"10:54 PM · Mar 12, 2020",TRUE,"SportsCenter@SportsCenter",1.24E+18,"Breaking: Donovan Mitchell has tested positive for the coronavirus, league sources tell @wojespn. He is the second-known Jazz player to test positive."
204,"10:25 PM · Mar 12, 2020",TRUE,"Karen Resists--Stay Home Stay Safe@marie5483",1.24E+18,President @realDonaldTrump has taken bold action in response to the #Coronavirus. The steps the President announced in regard to Europe protect the American people — our highest priority — and are part of the most comprehensive effort to confront a virus in modern history.
205,"10:06 AM · Mar 12, 2020",TRUE,chet porter,1.24E+18,"coachella’s postponed, the NBA is suspended, there’s a travel ban to europe, tom hanks has corona virus.. if you’re still doubting the severity of all of this, i encourage you to do some more reading. you and i might be able to fight it off, but i’m not sure if my parents can"
206,"11:28 AM · Mar 12, 2020",TRUE,"Paul Sperry@paulsperry_",1.24E+18,BREAKING: S. Korea significantly reducing lethality of coronavirus by prescribing a chloroquine diphosphate salt + zinc treatment combo to block COVID-19 viral enzyme @ 500 mg per day of chloroquine + zinc for 10 days
207,"11:43 PM · Mar 12, 2020",TRUE,Bill Mitchell,1.24E+18,Blatant #FearPorn.  .006% of China has been infected.  This is just irresponsible:
208,"6:08 PM · Mar 12, 2020",TRUE,Pinarayi Vijayan,1.24E+18,Internet connectivity is a crucial aspect of business continuity plans during a pandemic. The Principal Secretary IT held talks with service providers to ensure this. Providers have informed that they can raise network capacity by 30% to 40% to meet the surge in demand. #COVID19
209,"12:00 AM · Mar 13, 2020",TRUE,James Delingpole QC,1.24E+18,A third of Brits (32%) are more concerned about the impact of coronavirus than climate change on humanity
210,"12:01 AM · Mar 13, 2020",TRUE,The Columbian,1.24E+18,"Medically compromised in #Clarkwa on edge over #COVID19; Elderly, people with compromised immune systems need to take extra precautions against disease"
211,"12:02 AM · Mar 13, 2020",TRUE,"BillVasili2036",1.24E+18,"Vote this moron OUT in November. He’s killing Americans with his lack of action. Donny dumbass  is a threat."
212,"11:46 PM · Mar 12, 2020",TRUE,Mr.Fun Guy,1.24E+18,"Kobe, Gigi & the other members on plane died Pop smoke died Most festival & tours canceled Rudy Gobert & Donovan got Coronavirus Donald Trump bans travel to Europe NBA season is suspended !!!"
213,"11:21 PM · Mar 12, 2020",TRUE,Eireann Dolan,1.24E+18,"I’m probably not supposed to say this, but people I beg of you please do not come to games right now. I know they’re still inexplicably playing them right now, but that doesn’t mean it’s safe to attend. You’re putting yourselves, the staffs, and teams at risk. Please don’t go. https://twitter.com/dougherty_jesse/status/1238120088890413063 …"
214,"11:47 PM · Mar 12, 2020",TRUE,"Southeastern Conference@SEC",1.24E+18,"ALERT: Based on the latest developments and the continued spread of the coronavirus (COVID-19), the Southeastern Conference today announced the cancellation of the remainder of the 2020 Men’s Basketball Tournament in Nashville."
215,"11:56 PM · Mar 12, 2020",TRUE,"Ryan Glass 리얀 글래스@RyanGlass4real",1.24E+18,YouTube Will Allow Some Creators To Monetize Coronavirus Videos
216,"10:37 PM · Mar 12, 2020",TRUE,risa hontiveros,1.24E+18,"Instead of thanking China,I’d like to thank our health workers who have been at the frontlines against COVID-19.  You have been working tirelessly in the name of public health & safety. You are the real heroes,& I am thankful for your service to our people. Marami pong salamat!"
217,"3:17 PM · Mar 11, 2020",TRUE,"Nazeefah Wadia@Nazeefah",1.24E+18,"RT @Nazeefah: COVID-19 helping people realise that some meetings can be emails."
218,"9:55 AM · Mar 12, 2020",TRUE,Mikeyoke,1.24E+18,"RT @karaokecomputer: a preview of the bourgeoisie's response to climate collapse"
219,"5:39 PM · Mar 12, 2020",TRUE,EarthShakerPH,1.24E+18,"JUST IN: The Department of Health (DOH) confirms another 3 cases of #COVID19 in the Philippines, bringing the country's total to 52."
220,"9:01 PM · Mar 11, 2020",TRUE,Ilhan Omar,1.24E+18,"RT @IlhanMN: Outbreak or not — paid sick leave should be guaranteed in this country."
221,"5:30 PM · Mar 12, 2020",TRUE,Sky News,1.24E+18,"Coronavirus: Gyms 'high-risk' locations for spreading COVID-19, expert warns http://news.sky.com/story/coronavirus-gyms-high-risk-locations-for-spreading-covid-19-expert-warns-11955565 …"
222,"1:27 AM · Mar 12, 2020",TRUE,"EDM Maniac",1.24E+18,".@BennyBenassi has been quarantined In Italy, cancels upcoming North American tour due to #Coronavirus "
223,"6:24 AM · Mar 12, 2020",TRUE,chat noir / aging emo kid,1.24E+18,"Coronavirus is everywhere. STAY HOME. Cancel that trip. You probably won’t die from it, but it's very contagious and it CAN be fatal. A certain percentage of people need intensive care to recover but hospitals are going to be overcrowded and not able to save everyone."
224,"10:02 PM · Mar 12, 2020",TRUE,"Leicester City@LCFC",1.24E+18,"Brendan Rodgers: ""We've had a few players that have shown symptoms and signs (of coronavirus). We’ve followed procedures and (as a precaution) they have been kept away from the squad."""
225,"9:55 PM · Mar 11, 2020",TRUE,marc moran is shadowbanned x,1.24E+18,italy is now the most infected country outside of China but you can guarantee that people won’t be avoiding pizza the same way they did with Chinese food
226,"10:20 PM · Mar 12, 2020",TRUE,Brian Entin,1.24E+18,Miami Dade Police suspending all evictions as part of coronavirus state of emergency.
227,"12:02 AM · Mar 13, 2020",TRUE,"Ray",1.24E+18,Mandems be stacking up on hand sanitizers because of this coronavirus and all that but I swear we should be using it anyways?
228,"9:11 AM · Mar 12, 2020",TRUE,"BuzzFeed News",1.24E+18,"Latest coronavirus response updates, per President Trump: •Travel suspended from Europe to the US for next 30 days •New rules go into effect Friday at midnight •Exemptions for Americans who have undergone screenings •Restrictions won’t apply to the UK"
229,"10:50 PM · Mar 12, 2020",TRUE,Newt Gingrich,1.24E+18,"My reaction to the President's address, thoughts on the economic impact of the #coronavirus and some “on the ground” observations from Italy"
230,"11:47 AM · Mar 11, 2020",TRUE,OJ,1.24E+18,"This virus is on the campaign trail of a lifetime. Lowering airline and gas prices?Giving people paid leave from work? Making college campuses revert to online classes for a month? Corona is tryna secure your vote."
231,"8:07 PM · Mar 12, 2020",TRUE,Papí @HandsomeAssh0le,1.24E+18,Idc what no one says this nigga know how to make some bread 
232,"11:10 PM · Mar 12, 2020",TRUE,FreeZerohedge,1.24E+18,"McConnell Slams Dem Coronavirus Bill As ""Ideological Wish List"""
233,"10:55 AM · Mar 12, 2020",TRUE,Be A King,1.24E+18,"Pay attention and be informed. Ignorance is not bliss. We can dig deeper and respond smarter to contain #Coronavirus. Praying for those who’ve been infected and imploring organizations, schools and institutions to exhibit compassion and concern for employees and students."
234,"12:02 AM · Mar 13, 2020",TRUE,"Leta",1.24E+18,So it looks like Donovan Mitchell got the corona shit too
235,"12:02 AM · Mar 13, 2020",TRUE,"CORPUS GLANDULOSUM",1.24E+18,The corona is targeting black women menstrual cycles
236,"8:28 PM · Mar 11, 2020",TRUE,YOTTØ R,1.24E+18,Your family and you will not be touch by Coronavirus .
237,"9:22 AM · Mar 12, 2020",TRUE,Charlie Kirk,1.24E+18,if you’re thankful Donald Trump is in charge tonight during this China Virus outbreak and NOT Joe Biden
238,"3:31 PM · Mar 12, 2020",TRUE,The Associated Press,1.24E+18,"Despite the global fears of coronavirus, more than 60,000 people who contracted the disease have recovered. Most have mild symptoms and rebound within two weeks, while those with more serious ailments may not improve for up to six weeks. "
239,"11:47 PM · Mar 12, 2020",TRUE,Andrew Yang Fan Page,1.24E+18,Now is a great time for @JoeBiden to be bold and endorse a Universal Basic Income Stimulus while Trump remains incoherent in his response to the Coronavirus. #COVD19
240,"9:18 PM · Mar 12, 2020",TRUE,"Scott Adams@ScottAdamsSays",1.24E+18,"I understand the Chinese government hates the label ""Wuhan Virus,"" so that's all I'm going to call it from now on"
241,"12:02 AM · Mar 13, 2020",TRUE,"Husnain Naveed@HusnynNaveed",1.24E+18,"Corps Commander Conference held at GHQ chaired by COAS to review Operational Preparedness, situation along LoC, national security, Afghan peace process and situation regarding Coronavirus. "
242,"10:13 PM · Mar 12, 2020",TRUE,⁷⁷ysa₁₂₇ loves 이태용 🌐 #KickIt1stWin !!!!,1.24E+18,"in light of recent news re: covid-19/coronavirus outbreaks all over the world, please do take your hygiene and health seriously! here's a short informative thread on how to keep yourself and your loved ones safe from the pandemic:"
243,"12:02 AM · Mar 13, 2020",TRUE,Tim Barnsley-Parfitt - Timmy Beep,1.24E+18,Doesn't every country have to do the thing they're doing at the same time for it to work?! 
244,"4:54 AM · Mar 11, 2020",TRUE,"Joshua Potash",1.24E+18,"Australia now has drive-thru coronavirus testing. South Korea has it. Germany has it. What the hell is happening in America??"
245,"4:45 AM · Mar 12, 2020",TRUE,"Michael Hobbes",1.24E+18,"Just went to Seattle’s UW Medical Center to ask how much patients are being charged for a coronavirus test. $100-$500 if they have insurance. $1,600 if they don’t."
246,"12:27 AM · Mar 12, 2020",TRUE,Almighty Lrock,1.24E+18,They canceled E3 cause they know some unhygienic gamers woulda been in there smelling like spoiled deli meat and corona would have evolved into the T-Virus in that environment. Smart move.
247,"11:57 PM · Mar 12, 2020",TRUE,BNO Newsroom,1.24E+18,BREAKING: Canadian Prime Minister Justin Trudeau will self-isolate and work from home as his wife is being tested for coronavirus
248,"11:17 PM · Mar 12, 2020",TRUE,"issa@issa",1.24E+18,"Currently taking a break from Fortnite. With what’s going on in the world right now with this COVID-19 or Coronavirus disease, I can’t risk sitting in a bus with 99 complete strangers from random places. I’ll let you know what I decide to do next, hopefully this gets fixed."
249,"1:19 AM · Mar 12, 2020",TRUE,"Amanda Mull",1.24E+18,"feel like every social circle right now has someone who has read all the coronavirus news out of China and Korea and Italy and knows what's coming and they're in charge of gently explaining things to all their friends who heard ""a bad flu"" three weeks ago and checked out"
250,"10:08 PM · Mar 12, 2020",TRUE,Matt Stoller,1.24E+18,We're all democratic socialists in a pandemic.
251,"10:17 AM · Mar 12, 2020",TRUE,Marcus⁷ 💜Jaz Day,1.24E+18,Basically saying ARMYs are more effective than the condom your parents used. Interesting
252,"6:40 PM · Mar 12, 2020",TRUE,The New York Times,1.24E+18,"Tom Hanks had a cold, or so he thought. In the U.S., those symptoms may not be enough to get tested for the coronavirus. But in Australia, testing is free and widely available, thanks to early and coordinated planning for a pandemic."
253,"10:22 PM · Mar 12, 2020",TRUE,Department of Health and Social Care,1.24E+18,"As of 9am 12 March 2020, a total of 29,764 people have been tested: 29,174 negative 590 positive 8 patients who tested positive for coronavirus have sadly died. The digital dashboard will be updated later today."
254,"12:00 AM · Mar 13, 2020",TRUE,Barry McCockiner,1.24E+18,"With the spread of the Coronavirus only going to get worse in the upcoming months, there have been serious discussions among all 30 NBA owners towards cancelling the 2019-20 playoffs and awarding the championship to the #1 seed in the tougher conference, The Los Angeles Lakers."
255,"11:36 PM · Mar 12, 2020",TRUE,Justin Stark ,1.24E+18,Me breaking quarantine and coming to work with that Corona V since my job won’t let us work from home
256,"10:36 AM · Mar 12, 2020",TRUE,Sam Yeezy,1.24E+18,"“Just checking to see if you good, this coronavirus stuff is serious.....even the NBA said they’re done playing games, which is exactly what i should’ve done when i was with you. I’m here if you need me. Be safe”"
257,"10:05 PM · Mar 12, 2020",TRUE,ABS-CBN News,1.24E+18,"SB19 postpones concert, fan meet over COVID-19 concerns"
258,"4:01 PM · Mar 12, 2020",TRUE,Daily Mail Online,1.24E+18,Hundreds of hungry monkeys swarm across Thai street as 'rival gangs' fight over food after tourists who normally feed them stay away because of coronavirus 
259,"9:20 PM · Mar 12, 2020",TRUE,Susan..,1.24E+18,"VP Pence says there has been ""irresponsible rhetoric"" from people who have downplayed the seriousness of the US coronavirus outbreak. https://nbcnews.to/3aKJIUk"
260,"9:40 PM · Mar 12, 2020",TRUE,Nottingham Playhouse,1.24E+18,"We are open for business and have no current plans to cancel any events. Our top priority is to ensure the health and safety of customers and staff, and we will continue to follow Government advice on Coronavirus. If the situation changes, we will notify all affected customers."
261,"11:27 PM · Mar 12, 2020",TRUE,CNN Africa,1.24E+18,Scientists in Senegal have partnered with a UK lab to develop a hand-held coronavirus test kit that can produce results within 10 minutes
262,"9:58 AM · Mar 12, 2020",TRUE,Dakota Fuqua,1.24E+18,"2020 so far 1. World War 3 rumors 2. Corona Virus 3. Kobe Bryant's death 4. Asteroid discovered heading towards earth 5. Tom Hanks has coronavirus 6. The NBA Season is cancelled"
263,"10:07 AM · Mar 12, 2020",TRUE,_ItHappen,1.24E+18,This ain’t Corona. This them Popeyes chicken sandwiches finally digesting.
264,"10:53 AM · Mar 12, 2020",TRUE,Ted Lieu,1.24E+18,"The European travel ban of @realDonaldTrump is really stupid. #COVIDー19 can infect an American in France, an Italian in Japan, or anyone in the UK & this ban wouldn’t stop them from entering US."
265,"8:15 PM · Mar 12, 2020",TRUE,Congresswoman Ayanna Pressley,1.24E+18,"#Coronavirus testing must be made free to the public if we are going to understand the scope of this crisis. Anything less will undermine America’s effort to protect our communities and save lives."
266,"10:05 AM · Mar 12, 2020",TRUE,αmвєr,1.24E+18,I’m covered in the blood of Jesus. This corona won’t touch me.
267,"1:35 AM · Mar 12, 2020",TRUE,Kam #8,1.24E+18,Coronavirus needs to be gone by July. Theres summer holidays that need attending.
268,"9:40 AM · Mar 12, 2020",TRUE,villanelle’s gf,1.24E+18,twitter coming together to find the cure for coronavirus after it infected tom hank’s 
269,"8:05 PM · Jan 23, 2020",TRUE,Jim Acosta,1.22E+18,CNN International: Authorities in Beijing have cancelled all large-scale Chinese New Year celebrations in an effort to contain the growing spread of Wuhan Coronavirus.
270,"11:06 PM · Mar 12, 2020",TRUE,SWAV #DBDA,1.24E+18,"So I’m just going to say this about the Corona virus and how folks are responding. As a public health worker who is also Tasked with emergency preparedness, we need you to be concerned and we need you to be cautious. However, we do not need you to panic. Panicking only makes"
271,"10:30 PM · Mar 12, 2020",TRUE,Kamala Harris,1.24E+18,"This is outrageous. We are in the midst of a pandemic and Senate Republicans blocked paid sick leave for those affected by the coronavirus. Congress must take action immediately to help working families. "
272,"5:29 AM · Mar 12, 2020",TRUE,"JOSH PRIMO SZN@LootenantDans7",1.24E+18,The University is 100% protected from COVID-19 thanks to Duo Two-Factor Authorization
273,"11:43 PM · Mar 12, 2020",TRUE,NW,1.24E+18,Coronavirus is up 21-0 in the first quarter
